UAV_1_track	UAV_1_x	UAV_1_y	UAV_1_vx	UAV_1_vy	UAV_1_target_x	UAV_1_target_y	UAV_2_track	UAV_2_x	UAV_2_y	UAV_2_vx	UAV_2_vy	UAV_2_target_x	UAV_2_target_y	UAV_3_track	UAV_3_x	UAV_3_y	UAV_3_vx	UAV_3_vy	UAV_3_target_x	UAV_3_target_y	UAV_4_track	UAV_4_x	UAV_4_y	UAV_4_vx	UAV_4_vy	UAV_4_target_x	UAV_4_target_y	UAV_5_track	UAV_5_x	UAV_5_y	UAV_5_vx	UAV_5_vy	UAV_5_target_x	UAV_5_target_y	num_collisions	min_CPA
2.276984079771479	4309.919464188337	-6135.781844931196	174.54578735721083	-148.8738700720137	53418.72750828832	-48021.74436997735	4.787967216473808	61161.185243468426	-43657.74097142909	-239.60949243926427	18.143822210761623	-5483.916741374167	-38611.20934481763	1.8416836796786369	31078.899619664862	63939.09055995816	229.65553620145204	-63.7784865089702	54238.75377688982	57507.28198983692	0.1624237006925524	-33475.68464241374	44979.20505757397	41.07496369567381	250.6599765219775	-29728.71292503571	67845.10092701847	0.2246318036704062	-57463.76161086613	-25079.366000346206	55.86821757859224	244.51278578766892	-36469.95388240348	66802.11213623337	0	13626.35928263354
1.5638599010012797	-70607.3385547273	11134.456196183484	222.7059955662513	1.5448083877567125	94029.10390086254	12276.462977766278	3.451598378281081	-63836.71153547718	-59925.52457957489	-74.81548513947013	-233.55475171440975	-66150.93714553337	-67149.94325119363	0.9367093331313904	25707.233656752884	1980.1832367912284	190.708692572019	140.24586550377649	64225.84459516554	30306.50573528396	4.11409027899047	-20896.98343092511	30866.4216759828	-200.27458774874836	-136.51559652605204	-78406.70186626143	-8334.625279083484	4.919354411552279	-14607.711681701228	-60992.898086739166	-238.52909071525812	50.08444379704599	-69851.00428474483	-49393.35031147943	1	3333.51187789224
1.7665600202587353	-3289.910202154104	20025.717613315413	207.28712075603792	-41.105743138312064	73266.11424473356	4844.396819594873	6.066641061657342	44254.81148714354	-11853.642269303726	-48.65426630018328	221.1621421908998	22910.25568499081	85169.8675744675	1.939132872685077	-36836.01867745505	72794.39941862476	205.53704130108176	-79.32716358122391	79640.85206459202	27840.07040671445	4.983097670927768	35449.60104384553	53801.048740676255	-226.99616795521004	62.99626218752325	-51431.56475784325	77912.41920698661	4.211336064002952	89738.08270022973	16789.696328818376	-185.5164572730096	-101.60187842790224	26097.79886619223	-18064.205455795855	2	5601.076755446665
0.6148949492640892	40312.5946532504	-60208.82668244267	133.56754679105237	189.1275447622986	74525.16329581218	-11764.88005892967	4.177697570249352	18202.351455600547	62394.00158813408	-186.57924178969503	-110.49901751757312	-19404.81042205704	40121.67161592058	0.1818505662762097	36539.2426645841	2787.6242250752694	43.63710938097723	237.31036661887276	47863.97634254933	64374.57943596695	2.33319911161712	-39201.639589197854	12945.787902335156	158.2883938015005	-151.17100323974688	53641.573940547605	-75722.75813708137	6.120059304316698	-12034.59323224342	-24762.352880671868	-36.60327496204725	222.39265788429225	-22236.172123442266	37219.97647598817	1	6872.717311248189
5.030143298863093	-26428.81909779736	55554.10496109158	-215.4111366300615	70.84849763339919	-49150.54129023575	63027.25563548002	1.0594864163442042	26093.462419645293	8513.980324364653	194.24028909506157	108.98429007090462	61716.29480270132	28501.229703313897	1.5706103537251277	-48744.58212765372	-32308.895616222828	211.00982397510143	0.0392421451684594	31669.53422393887	-32293.94075597979	0.7617854596743925	3622.856197682559	-35369.326349065625	167.2787606927171	175.37115570319736	58673.39856629046	22344.37978607863	4.510625576693544	39817.5804688238	75480.90908721542	-211.7846814085495	-43.31982766994745	-63779.7970892337	54290.42206508673	0	42950.93994295575
6.139009111556463	28457.14989190927	65822.58500533941	-32.92580270227945	226.7874066067894	24425.70039754829	93590.53295666105	3.7267696018702985	62581.42157151888	12398.72280111054	-115.30063878035612	-174.01431756733862	48408.302304303856	-8991.667600656343	3.0125834839560444	-13659.144757515807	41441.694333192245	32.18285659911981	-248.0762769455018	-2794.91977391755	-42303.40385374311	2.820204623865493	-68700.41088562377	35018.995729836264	79.99120878606305	-240.26392996512075	-53453.02892761403	-10778.485849776684	1.7494208439703698	20595.4541577404	-15583.23305893303	237.22840615784807	-42.8313170271061	41040.38779483848	-19274.542410925344	0	30690.10078091225
3.160907619589434	-21691.03101960518	42503.8206328214	-4.797520335674308	-248.3526877876678	-23276.539279226832	-39573.00452590605	5.302982695340239	-7043.931790401752	-9542.460021065504	-202.98442070193155	136.0839765820031	-75784.01502225013	36541.98254068226	5.463720626652167	44218.98650438957	31625.227519964305	-153.70289783084934	143.57186269072056	-12400.406745560436	84512.66079568358	1.488748080225383	-72427.6101279454	25429.18163749736	235.6223401615401	19.375898353896872	60875.11378455583	36391.04555522021	3.093023098567386	4014.985689007313	83272.81444812413	11.534764852097414	-237.30283803271817	10264.704481722143	-45301.63205634661	0	10882.473073808676
4.132536394478496	-15623.267028339033	-20157.612465550264	-182.67861801193573	-119.64678176817787	-56950.74102906761	-47225.36301352154	4.372629495465319	48245.00625905264	25174.31422104604	-210.71500888584364	-74.48065251737451	-73634.87807730353	-17906.116366752496	4.851462530830476	45007.6839031362	-29818.844368159906	-252.99350969995663	35.41331555942069	-76537.50519086036	-12805.292750887354	2.008656567404671	-38051.342236449695	72246.53377447775	230.4371654027456	-107.88357194852914	24055.487142073333	43170.03222993534	2.031646364746424	-80104.1212567657	20781.33524728136	199.95731986914885	-99.28039132949982	37771.25764612672	-37744.72297979635	0	12904.013375377868
4.9768147499414885	-34842.42998962176	-56821.43266755541	-233.4431974832452	63.20851087115547	-78320.72551874872	-45048.98290144312	1.458073912634048	-12145.378466984315	16910.20730375861	210.6421184707628	23.84516873494419	65242.96998238441	25670.74503614942	0.4531270137961396	24333.507078210954	-62798.8006305312	94.23143967311609	193.5264641794671	63667.734556448	17983.303426250895	5.2830554293976215	56274.22137560569	-17399.262555076617	-214.54866160509536	137.72076124548752	-43270.18733212897	46499.20990519422	5.2314055852833015	61530.23178312172	46865.065780201214	-182.06875483998607	104.00801172565932	37771.1900558921	60437.57959635776	0	15443.966615687905
2.4927791926681984	-48144.521195592926	45964.72473184904	128.8319194798342	-169.88813357593037	43361.56304281637	-74702.55962494889	3.472582109439732	8659.344751224373	-11118.55366656401	-73.43064139725614	-213.69052091254756	-19915.941849156872	-94275.49963175306	4.527714167571254	55997.38366345715	9051.730975791608	-210.4645154498898	-39.315463002564485	-64352.20490083064	-13429.967596810153	2.051013223243876	-47779.87178327225	-20339.82869857474	189.90126992063293	-98.9170189338839	45476.703526940015	-68915.92526456804	5.403143420454195	27671.049653318245	-72735.5144420477	-160.72749748766273	132.8581924519612	-62782.07064344521	2033.509229152398	4	3261.7019140201805
1.4339500652864503	-30767.792739134828	-44806.195188490674	227.81781186196977	31.372094806118977	66623.54613112748	-31394.731478252263	2.50440463191553	15895.00516708297	40978.13505028616	130.85345782076328	-176.7854799662589	68941.67606844568	-30688.913968433204	1.1765209802652858	10271.954107067024	-22256.3903097338	202.3256737436234	84.17991916826391	82457.7938729652	7777.356985661361	5.255729809479449	67131.11739615747	23751.1860369824	-217.5329440271519	131.3855463690016	-13351.68812738535	72361.19048624374	1.4422987912926173	-69683.764512881	-19183.93941086036	253.43270813139023	32.74590639905867	86627.19309381398	1012.9168855352764	0	11280.022140233365
0.986149434380609	17433.515866934154	15706.047428733464	210.2741611849453	139.16581744034588	56234.22131207881	41385.531109024254	2.8227436354736746	-38999.58130634179	-12494.009895827476	71.16943478884104	-215.591450152738	-21724.080432338164	-64826.17041658654	2.095098992674558	13230.846429484947	66822.28971219186	203.86896355175531	-117.89521398234812	55966.14886411381	42108.92708280917	1.8946099847370783	-36506.71784464991	38943.74766379551	219.49633213901896	-73.66895064620816	70440.67356895619	3049.2886402176227	3.9484909754641673	60910.91084737631	-14593.894929392714	-171.97780008923763	-164.73725729608728	8452.337478208614	-64843.87774123271	0	12875.075046353815
4.165522435704863	57596.97502364845	28475.26776263212	-209.9571514522589	-127.82236543544342	-55756.0053494781	-40534.27051806328	4.4936875756033725	4062.210500491521	35476.469289668144	-244.44868840016667	-54.330257181993794	-62276.3234984218	20732.31321820142	0.1605074807859896	-26691.002983383278	-18549.9593277758	35.21053599903849	217.48296695258023	-10797.349469982735	79619.48977987301	0.4866995844710668	-80369.5165788528	-20546.76890018989	117.87507738066668	222.76046295245447	-31708.516849803586	71412.84689175832	0.611930330404749	-49728.117995550296	35014.83754699359	118.4782982174786	168.82155893919264	-21324.025639802083	75488.26790424025	1	8018.469727957693
3.95251907470024	45192.8689678159	-31099.572788839643	-171.22210243675428	-162.69590524971548	-2327.400428071858	-76253.51691781153	6.211920658676437	-65272.27520059928	-54971.96259124938	-16.797118793604913	235.3014285536764	-70170.46509924557	13644.036059511123	4.7048662145980655	7015.697635026489	11283.453164340784	-209.24715337738772	-1.5741470212000517	-77198.77603835626	10649.915451950546	5.535444225777015	19499.580020177687	-74066.43529252759	-153.92562581882464	165.97795883560187	-64200.470042435	16187.30504426282	2.0631199435468552	-52044.52018248511	6696.437602676291	210.29134824148613	-112.7953475072767	57293.20424932711	-51949.753627116304	0	19814.5956474707
0.2154827839406765	4202.547265471483	29376.984051375868	52.79358137801306	241.1975625872223	11591.401478774407	63134.37614418087	4.881833732622802	12170.450667400391	-20123.937651549222	-203.21757789743123	34.767533748263794	-62434.93998082128	-7360.054408763845	4.3150202612643165	64836.76820641272	58231.528662491386	-195.5383951146462	-82.06649165539231	-39572.697313361336	14411.395405293011	1.4503488933425546	-85037.83886838122	-29182.61623831432	251.3188219354596	30.417946519056645	93745.20015685583	-7543.914935708965	0.7930688211283892	-32733.496188937483	-2366.5973514764846	162.9272515719231	160.44671192781223	48016.08996102989	77153.59010822872	1	6481.160450455162
3.283142886997339	-36827.087795651285	43241.08285136266	-31.688673514806872	-222.3715671404689	-48169.08498805325	-36350.05841236745	4.979339929563559	22501.789200692823	-57391.38089982717	-237.9864796513469	65.08413795652112	-47998.97456199308	-38110.95185405557	1.0484020114246535	-14168.362267222248	-17332.097396557263	188.3182158674535	108.42335357168128	84136.77460560725	39266.63663444734	1.7413211156420871	40758.313827704194	-3793.005232829208	205.3568034282766	-35.361850780155706	86441.62838497414	-11659.540577889304	3.9048889311814494	44183.73389141709	50447.54497137813	-143.300821759296	-149.7795046306269	-47315.28214879779	-45188.17524600529	0	17641.14841762442
5.9686116149209525	59806.572597945225	-10507.249858982495	-64.85469366034316	199.3211163709739	57436.05888991279	-3221.833615521948	5.181878400028495	-14196.657214569655	-31568.64591438386	-213.92649881029888	108.52999115406588	-60773.24076319941	-7939.23941901591	4.000546520006882	9667.94792662203	17483.560363738434	-187.10938164064785	-161.4262616496991	-43762.43086454296	-28612.825777657592	2.226510720794206	-49719.23458422672	9657.531224728637	166.444126647719	-128.038915822342	33864.82336815984	-54640.39490700163	2.0157847516960405	-11093.38231400182	62406.98266684482	199.14402072633817	-94.96958379687683	27061.380436801854	44211.39775751009	1	2372.069367422628
3.3875674706052927	51813.08261372466	35217.2575308753	-59.67053494841403	-237.67565232412372	31475.24561149875	-45791.04381156499	2.8453690517229084	10756.359790896124	81570.56447885578	64.98014081252232	-212.9077265105772	43591.11419036769	-26012.657445733712	5.443299506026477	-26354.518326202648	3504.64478017344	-157.4378740957219	141.15228186981568	-76896.6728572605	48818.64869220623	4.117164049720236	41168.410615368746	-14462.893869997	-173.2706390818142	-117.33013930300608	4389.74350714924	-39367.55260533372	0.908117413704268	-80732.15102936525	37499.727044228566	191.3221260018144	149.30901023489295	-53833.78092255716	58491.38703415186	0	39114.83573609857
0.5303966732506966	-19536.33953416032	-9407.027224958169	128.29458277220365	218.7647464863903	24556.98153926772	65779.81229654196	2.9823916788775247	-8116.444344558928	36239.31344149447	40.42380958630112	-251.7680439527281	6857.7684264568215	-57023.25378492989	0.96709889109039	42268.99413073908	-40686.044109246825	192.7567988182826	132.9209622475212	60945.59971887994	-27807.056693433537	0.7777726203724091	-69316.36724860668	3180.578771335291	180.40495737791204	183.17752498109087	7634.268708806529	81313.83655577849	2.6605163692621296	11113.94427434147	84227.30868234749	110.2368252617237	-211.18990798478168	35693.36963624319	37138.44733157332	1	4352.688137086605
5.6670039936791365	25058.211967292373	2568.511376336435	-123.9108213118343	174.9758132125278	-11174.303101953325	53732.83844525037	0.9205760306820654	-70565.8565982638	-10236.408131926888	174.756300157292	132.91126494988686	16798.78149908474	56208.94777773906	4.094588852125252	7292.665857692104	65601.68188943429	-190.6992966950152	-135.50961149767565	-18455.201113977702	47305.42432218754	5.702621223231916	-39653.26377327307	-77685.68931890724	-116.36685243710316	177.39526547981376	-83802.80910288118	-10381.98426430768	4.251952643725703	68465.15007957356	-41214.67201292116	-208.1083125755277	-103.2201269831236	18133.194309364942	-66178.93606183748	0	30858.20429398897
4.360721616366133	26927.29789448624	30019.478875673696	-228.25006463879132	-83.74932668808256	-65004.27275935224	-3711.9776994688	3.737643295165551	15473.372439140192	-22605.41968551153	-122.8854720427665	-181.15227198160997	-9487.336791873053	-59401.381912004494	5.993695731315141	-49664.22962378297	-58500.57516630432	-67.38479452614096	226.2320373768077	-64177.903096610346	-9773.58946175201	6.1261054534382655	-62954.13647912093	-11226.867759374654	-38.28150659547848	241.6995744414455	-70319.20901086042	35274.30356239551	4.15942987416449	-33721.9587172488	60499.56644272165	-179.16450262416842	-110.57747398011408	-70650.93513693873	37707.59108292368	0	12585.082852970134
2.0325418883067528	-58417.38396910149	13595.42021641363	195.4833490212958	-97.27734227525572	32294.839483085136	-31545.2224699694	3.7155013941353032	-4300.966354922668	1529.6276659808354	-112.9889797793364	-174.77107026119728	-40561.56092892952	-54558.16898802091	2.123945713342522	-46190.49271252742	-31842.23185914769	205.1818151513312	-126.68886453629229	-4691.830232077329	-57465.45010363719	5.62087465803097	24785.33217406608	-46106.34674708185	-141.99301540289926	182.085744649714	-58584.30289412963	60803.29271295434	3.258520013213989	-3066.6739214876	55402.49377261796	-25.93898357806724	-220.8265295212801	-16220.374090771154	-56578.99347433894	2	1569.1523729297935
0.0204548517390641	24595.392280602493	-59387.38771991274	4.717040762340608	230.57526559930028	26917.04719812373	54098.21187701867	4.038298752516165	7427.90676866399	27893.45797434373	-182.1442737141247	-145.521140894015	-30354.09326035205	-2291.8431464005444	2.3688451360151106	54093.89557451748	-5998.658209313653	151.30102448329205	-155.17839390270174	74379.3980759411	-26804.0143424294	2.00034974177729	-37678.45118083439	83481.9496986543	218.42904941098823	-100.05811382085318	29649.58531710446	52640.281168706366	4.04103472410743	-14689.737807026318	-33186.27773103901	-193.1688713442817	-153.46510020426592	-24962.85655602396	-41347.86809108908	0	46576.93078269743
2.477432928453778	-30524.442420888023	28683.47186556802	140.38816489427924	-179.3429105779124	42449.2026474126	-64538.815867048805	5.2482752197559375	68330.39844875793	-20391.35131300148	-203.2615912571376	120.7071900582346	-33499.55233632569	40080.51229396092	2.88532001327482	-20391.64369202233	-27565.30021558499	57.00764063246385	-217.55789848637232	-9466.34941188645	-69259.43169623408	6.135672693681384	23618.977516522136	-1051.033162385982	-31.16987527171397	209.7682407453242	16773.834542858	45015.67665659086	5.4390082058480616	18806.93560324676	-56682.04196916831	-179.89704337552214	159.90103917663677	-67582.60229480846	20105.083737245903	0	17769.659798468976
3.215777134512852	-54296.46689986395	45930.24949486468	-18.40809335972285	-247.6840450572062	-60246.52360545301	-34128.78129995913	0.2601584944095281	46367.77361115633	-13332.069382031448	59.98275882124477	225.3370712656795	63470.021034854784	50915.898238162365	1.814528790843708	-50253.64183467258	-36886.59401329562	244.89586407794735	-60.89980353189077	40500.40474456184	-59454.97681228107	4.235104910764454	22860.33182305975	43802.0062919379	-214.54075021838145	-110.95268078000818	-82867.5994229461	-10876.63817596827	5.797459947636479	-4008.551728221239	-45795.095835029126	-96.11291846208104	182.06313948838496	-53107.8806698312	47211.9433530398	1	8823.288500932338
2.428541031560816	36887.2008501551	41689.23730085703	149.30352961737415	-172.6354199005275	55675.5203526289	19964.838454780504	0.0122069000018045	-41577.98665948499	-51597.02252975137	2.8318284973194574	231.9743620481193	-40445.69197966861	41156.94765224227	5.532630792329579	-4011.895907249717	19001.1965503417	-158.0231494445649	169.4376999601016	-36730.85853777139	54083.56133475515	0.3718156147436735	29885.342938601723	-51535.59207601156	91.02856521198852	233.4344771957987	53367.70902787509	8682.800234185452	3.5050496690763677	-28725.244276319383	59865.53711833984	-83.13832237221081	-218.58096628879088	-54677.82459837453	-8367.01704705906	1	9249.84545438574
4.577409324572924	24546.47894306632	-16752.375794929132	-206.05674841736777	-27.98362505275024	-43888.695176338944	-26046.243953511104	3.7524624310105232	-12707.729154581551	81134.95857648292	-131.0274302128261	-187.1247554540416	-64768.860897327766	6784.675355646343	1.20051672650522	-54026.46458250632	-13008.75859363642	192.7584468963384	74.82591058780322	49227.558792264725	27072.889942505248	1.4757424499004266	-5433.212907565947	20270.63737663412	223.99526118575457	21.355975542121545	48904.25950629596	25451.23684890965	0.838885208033533	45948.35092145091	43594.13341807952	188.9483815897653	169.74463557480655	53955.37119478215	50787.36114991376	0	23444.995613134644
3.899091032306847	19975.42005524716	29284.602268735354	-175.7419810779275	-185.8324480659083	-68430.28381454901	-64197.03639464788	0.0950791762889489	-64601.6467759774	-56883.93940063314	19.62279046518757	205.76140042319483	-54787.057171589855	46030.2564758605	2.3753495786600176	-22730.077295351613	-4775.676681679739	157.44890493971977	-163.59936521226874	19610.477147569374	-48770.18926498026	1.5139068958676916	-80874.89073789353	-3097.5699715305677	241.28010503289505	13.741115017338265	35680.29956448935	3540.3510273616776	2.9669101654081604	-10974.78629219059	72980.14565949018	36.02368644133687	-204.12195111877816	13424.83211026847	-65276.04649824803	1	2180.464738252069
0.7882364398996593	-44839.65544056344	15298.954184439484	168.01162927302502	167.0605990869521	4019.07772717833	63881.12238881019	5.499026380928818	-5995.585695411224	-37694.32653510723	-174.51540199104076	174.94847082534665	-67305.00645717864	23767.23666840662	3.594248927215336	-9076.4816519155	53765.88861727591	-108.91568350858572	-223.95180099832007	-60527.5402978794	-52027.481775753695	3.894171617456308	18308.396565790783	10055.924686780636	-168.0252381292108	-179.43262292470152	-56798.8994031932	-70150.47327191837	1.7477684080798888	-60921.2019244847	-43787.37613460527	210.76060475302188	-37.693071528219136	15646.750207367542	-57481.02300877887	1	7169.715866026728
0.4054585706493769	41137.09133824672	54665.88090213953	95.35887032339213	222.15618194979675	45471.4670050407	64763.613247389934	6.229157267221398	-41133.19571979779	-15732.57390984596	-11.896310158018178	219.97341915129752	-44695.77008857454	50142.61381400442	3.764309763526912	8396.569142881337	-16652.2850784482	-148.2048442565699	-206.40799371222604	-22007.735918816998	-58996.99816444726	3.193495759187557	-5372.229870024516	64371.54555797292	-11.6794937503636	-224.8228465293161	-11299.711782503306	-49728.72152535168	0.0843509819326353	-29236.02000449285	-63044.951353440425	17.855154672570674	211.1746320452548	-17697.345711020767	73424.05957914269	0	15380.014783153309
